GEO_ID,NAME,S0801_C01_001E,S0801_C01_001M,S0801_C01_002E,S0801_C01_009E,S0801_C01_010E,S0801_C01_011E,S0801_C01_012E,,,,,
0500000US46085,"Lyman County, South Dakota",1722,91,86.2,0.6,6.2,0,0,0.92688172,0.006451613,0.066666667,0,0
0500000US46087,"McCook County, South Dakota",2875,135,85.7,0.9,4.3,0.1,0.6,0.93558952,0.009825328,0.046943231,0.001091703,0.006550218
0500000US46089,"McPherson County, South Dakota",1014,129,76.3,0.4,4.9,0.3,0.7,0.923728814,0.004842615,0.059322034,0.003631961,0.008474576
0500000US46091,"Marshall County, South Dakota",2459,91,84.5,0,3.3,0.4,1.1,0.9462486,0,0.036954087,0.004479283,0.012318029
0500000US46093,"Meade County, South Dakota",14991,443,89,0.1,1.8,0.2,0.8,0.968443961,0.001088139,0.019586507,0.002176279,0.008705114
0500000US46095,"Mellette County, South Dakota",573,59,83.6,0.7,9.8,0,0,0.888416578,0.007438895,0.104144527,0,0
0500000US46097,"Miner County, South Dakota",1104,74,84.3,1.2,3.4,0,1.6,0.931491713,0.013259669,0.037569061,0,0.017679558
0500000US46099,"Minnehaha County, South Dakota",102411,1057,92.2,0.9,2.1,0.5,0.7,0.956431535,0.0093361,0.021784232,0.005186722,0.007261411
0500000US46101,"Moody County, South Dakota",3198,262,85.4,0.1,5.4,0.1,1.3,0.92524377,0.001083424,0.058504875,0.001083424,0.014084507
0500000US46102,"Oglala Lakota County, South Dakota",3306,264,76,2.4,13.1,0.5,4,0.791666667,0.025,0.136458333,0.005208333,0.041666667
0500000US46103,"Pennington County, South Dakota",54578,899,91.4,0.6,2.6,0.3,0.7,0.956066946,0.006276151,0.027196653,0.003138075,0.007322176
0500000US46105,"Perkins County, South Dakota",1567,82,64.8,0.7,6.9,0.6,0.6,0.880434783,0.00951087,0.09375,0.008152174,0.008152174
0500000US46107,"Potter County, South Dakota",1101,84,86.2,0,5.4,0.5,0.5,0.930885529,0,0.058315335,0.005399568,0.005399568
0500000US46109,"Roberts County, South Dakota",4534,161,88.5,0.7,4.4,0,0.6,0.939490446,0.007430998,0.04670913,0,0.006369427
0500000US46111,"Sanborn County, South Dakota",1287,66,82.1,0,2.6,0,0.5,0.963615023,0,0.030516432,0,0.005868545
0500000US46115,"Spink County, South Dakota",3226,120,84,0,4.6,0,0.3,0.94488189,0,0.051743532,0,0.003374578
0500000US46117,"Stanley County, South Dakota",1680,87,87.7,1.4,4.6,0,0,0.935965848,0.014941302,0.04909285,0,0
0500000US46119,"Sully County, South Dakota",674,62,84.4,0,4,0,0,0.954751131,0,0.045248869,0,0
0500000US46121,"Todd County, South Dakota",2541,199,83.3,2,4.7,0,2,0.905434783,0.02173913,0.051086957,0,0.02173913
0500000US46123,"Tripp County, South Dakota",2740,162,89.7,0,5.8,0,0.1,0.938284519,0,0.060669456,0,0.001046025
0500000US46125,"Turner County, South Dakota",4173,92,86.2,0.1,4.7,0.3,1.7,0.92688172,0.001075269,0.050537634,0.003225806,0.01827957
0500000US46127,"Union County, South Dakota",8033,232,92.7,0.1,2.4,0,0.1,0.972717733,0.001049318,0.025183631,0,0.001049318
0500000US46129,"Walworth County, South Dakota",2722,133,87.4,1,5.2,0.1,1.4,0.919032597,0.010515247,0.054679285,0.001051525,0.014721346
0500000US46135,"Yankton County, South Dakota",11198,403,90.7,1,2.9,0.6,0.3,0.94973822,0.010471204,0.030366492,0.006282723,0.003141361
0500000US46137,"Ziebach County, South Dakota",1005,59,66.6,0.1,3.1,0,3.2,0.912328767,0.001369863,0.042465753,0,0.043835616
0500000US47001,"Anderson County, Tennessee",32206,904,95.3,0.3,0.6,0.1,0.7,0.982474227,0.003092784,0.006185567,0.001030928,0.007216495
0500000US47003,"Bedford County, Tennessee",21250,639,94.7,0.2,0.8,0,1.3,0.97628866,0.002061856,0.008247423,0,0.013402062
0500000US47005,"Benton County, Tennessee",5448,310,97,0.6,0.2,0,1,0.981781377,0.006072874,0.002024291,0,0.010121457
0500000US47007,"Bledsoe County, Tennessee",5603,415,91.1,0.7,3.1,0,1.2,0.947970864,0.007284079,0.032258065,0,0.012486993
0500000US47009,"Blount County, Tennessee",59126,1182,94.2,0.2,0.7,0.1,0.9,0.980228928,0.002081165,0.007284079,0.001040583,0.009365245
0500000US47011,"Bradley County, Tennessee",46836,1169,92.5,0.2,1.9,0.1,1.1,0.965553236,0.002087683,0.019832985,0.001043841,0.011482255
0500000US47013,"Campbell County, Tennessee",14949,561,95.4,0.1,0.9,0,0.2,0.98757764,0.001035197,0.00931677,0,0.002070393
0500000US47015,"Cannon County, Tennessee",6224,302,94.4,0,1,0,0.1,0.988481675,0,0.010471204,0,0.00104712
0500000US47017,"Carroll County, Tennessee",10635,466,92.7,0.1,1.9,0,2.8,0.950769231,0.001025641,0.019487179,0,0.028717949
0500000US47019,"Carter County, Tennessee",22560,778,92.7,0.1,1.3,0,1.8,0.966631908,0.001042753,0.013555787,0,0.018769552
0500000US47021,"Cheatham County, Tennessee",19326,505,93,0.4,0.7,0,1.5,0.972803347,0.0041841,0.007322176,0,0.015690377
0500000US47023,"Chester County, Tennessee",6849,458,92.1,0.2,2.7,0,1.5,0.954404145,0.002072539,0.027979275,0,0.015544041
0500000US47025,"Claiborne County, Tennessee",11510,542,95,0.2,0.9,0.1,0.3,0.984455959,0.002072539,0.009326425,0.001036269,0.003108808
0500000US47027,"Clay County, Tennessee",2701,214,95.7,0,1.4,0,1.4,0.971573604,0,0.014213198,0,0.014213198
0500000US47029,"Cocke County, Tennessee",13838,707,95.5,0,0.6,0,1.7,0.976482618,0,0.006134969,0,0.017382413
0500000US47031,"Coffee County, Tennessee",23200,618,94.5,0,1.1,0,0.4,0.984375,0,0.011458333,0,0.004166667
0500000US47033,"Crockett County, Tennessee",5977,286,96.8,0,1.1,0,0.3,0.985743381,0,0.011201629,0,0.00305499
0500000US47035,"Cumberland County, Tennessee",20914,715,94.5,0,1,0.1,1,0.97826087,0,0.010351967,0.001035197,0.010351967
0500000US47037,"Davidson County, Tennessee",365300,2321,88.7,2.1,2.2,0.2,1,0.941613588,0.022292994,0.023354565,0.002123142,0.010615711
0500000US47039,"Decatur County, Tennessee",4406,278,90.9,0.4,0.8,0,0.7,0.979525862,0.004310345,0.00862069,0,0.007543103
0500000US47041,"DeKalb County, Tennessee",7805,395,96.5,0,0.7,0,0.8,0.984693878,0,0.007142857,0,0.008163265
0500000US47043,"Dickson County, Tennessee",22573,711,93.9,0.1,2.1,0,0.7,0.970041322,0.001033058,0.021694215,0,0.007231405
0500000US47045,"Dyer County, Tennessee",15714,541,94.8,0,1.2,0,1.3,0.974306269,0,0.012332991,0,0.01336074
0500000US47047,"Fayette County, Tennessee",17404,545,94.1,0.1,0.5,0,1.1,0.982254697,0.001043841,0.005219207,0,0.011482255
0500000US47049,"Fentress County, Tennessee",6525,444,92.9,0.1,1.1,0,0.6,0.980992608,0.001055966,0.011615628,0,0.006335797
0500000US47051,"Franklin County, Tennessee",17888,577,92.8,0,3.9,0.4,0.4,0.951794872,0,0.04,0.004102564,0.004102564
0500000US47053,"Gibson County, Tennessee",19819,637,93.5,0.1,1.6,0.3,2.4,0.95505618,0.00102145,0.016343207,0.003064351,0.024514811
0500000US47055,"Giles County, Tennessee",12010,437,94,0,1.6,0,2.3,0.960163432,0,0.016343207,0,0.023493361
0500000US47057,"Grainger County, Tennessee",9219,411,91.1,0.5,1.3,0,0.8,0.972251868,0.005336179,0.013874066,0,0.008537887
0500000US47059,"Greene County, Tennessee",27555,796,94,0,1,0,1.8,0.97107438,0,0.010330579,0,0.018595041
0500000US47061,"Grundy County, Tennessee",4671,310,90.5,0,2.1,0,0.6,0.971030043,0,0.022532189,0,0.006437768
0500000US47063,"Hamblen County, Tennessee",25888,797,95.5,0.4,0.2,0,1,0.983522142,0.004119464,0.002059732,0,0.010298661
0500000US47065,"Hamilton County, Tennessee",165608,1983,90.5,1.1,2,0.3,0.8,0.955649419,0.011615628,0.021119324,0.003167899,0.00844773
0500000US47067,"Hancock County, Tennessee",2190,186,92.7,1.1,0.8,0,1.2,0.967640919,0.011482255,0.008350731,0,0.012526096
0500000US47069,"Hardeman County, Tennessee",7877,467,93.9,0.1,0.9,0,0.8,0.981191223,0.001044932,0.009404389,0,0.008359457
0500000US47071,"Hardin County, Tennessee",9658,438,89.6,0.2,0.7,0,1.4,0.974972797,0.002176279,0.007616975,0,0.01523395
0500000US47073,"Hawkins County, Tennessee",21446,600,96.3,0.4,0.5,0,0.7,0.983656793,0.004085802,0.005107252,0,0.007150153
0500000US47075,"Haywood County, Tennessee",7560,364,96.5,0,0.5,0.2,1.5,0.977710233,0,0.005065856,0.002026342,0.015197568
0500000US47077,"Henderson County, Tennessee",11238,555,94.1,0.1,0.6,0.1,0.9,0.982254697,0.001043841,0.006263048,0.001043841,0.009394572
0500000US47079,"Henry County, Tennessee",12271,546,91.6,0.1,0.8,0.1,3.2,0.956158664,0.001043841,0.008350731,0.001043841,0.033402923
0500000US47081,"Hickman County, Tennessee",9538,432,90.9,0.1,2,0,3.1,0.945889698,0.001040583,0.020811655,0,0.032258065
0500000US47083,"Houston County, Tennessee",2856,239,89.7,0.5,5.1,0,1.7,0.924742268,0.005154639,0.05257732,0,0.017525773
0500000US47085,"Humphreys County, Tennessee",7040,384,96.1,0,0.8,0,0.8,0.983623337,0,0.008188332,0,0.008188332
0500000US47087,"Jackson County, Tennessee",4175,250,94.9,0.2,1.3,0,1.4,0.970347648,0.00204499,0.013292434,0,0.014314928
0500000US47089,"Jefferson County, Tennessee",22488,712,92.4,0.3,1.6,0,0.9,0.970588235,0.003151261,0.016806723,0,0.009453782
0500000US47091,"Johnson County, Tennessee",5713,378,90.7,0.7,1.6,0,1,0.964893617,0.007446809,0.017021277,0,0.010638298
0500000US47093,"Knox County, Tennessee",223012,1903,91.1,0.7,1.9,0.3,0.8,0.960970464,0.007383966,0.020042194,0.003164557,0.008438819
0500000US47095,"Lake County, Tennessee",1904,226,92,0,3.9,0,2.2,0.937818552,0,0.039755352,0,0.022426096
0500000US47097,"Lauderdale County, Tennessee",9093,347,95.6,0.5,1.3,0.1,1.3,0.967611336,0.005060729,0.013157895,0.001012146,0.013157895
0500000US47099,"Lawrence County, Tennessee",15649,470,92.9,0.2,2,0,1.9,0.957731959,0.002061856,0.020618557,0,0.019587629
0500000US47101,"Lewis County, Tennessee",4855,348,90.6,0.7,1.2,0,3,0.948691099,0.007329843,0.012565445,0,0.031413613
0500000US47103,"Lincoln County, Tennessee",14318,464,95.7,0.4,0.7,0,0.7,0.981538462,0.004102564,0.007179487,0,0.007179487
0500000US47105,"Loudon County, Tennessee",20255,617,93.3,0.2,0.4,0,0.9,0.984177215,0.002109705,0.004219409,0,0.009493671
0500000US47107,"McMinn County, Tennessee",20648,767,94.1,0.3,1.2,0,0.5,0.979188345,0.003121748,0.012486993,0,0.005202914
0500000US47109,"McNairy County, Tennessee",9159,470,93.8,0,0.4,0,0.8,0.987368421,0,0.004210526,0,0.008421053
0500000US47111,"Macon County, Tennessee",9831,503,96.4,0,0.5,0,0.5,0.98973306,0,0.00513347,0,0.00513347
0500000US47113,"Madison County, Tennessee",43084,1031,92.8,0.7,1,0.1,3,0.950819672,0.007172131,0.010245902,0.00102459,0.030737705
0500000US47115,"Marion County, Tennessee",12209,442,92.8,0.1,1.8,0,0.2,0.977871444,0.001053741,0.018967334,0,0.002107482
0500000US47117,"Marshall County, Tennessee",13770,475,95.8,0.2,0.4,0.1,0.5,0.987628866,0.002061856,0.004123711,0.001030928,0.005154639
0500000US47119,"Maury County, Tennessee",41466,988,94,0.2,1,0,1,0.977130977,0.002079002,0.01039501,0,0.01039501
0500000US47121,"Meigs County, Tennessee",4368,301,95.9,0.5,0.2,0,1.2,0.980572597,0.005112474,0.00204499,0,0.012269939
0500000US47123,"Monroe County, Tennessee",16650,622,94.6,0.3,1,0.1,1.3,0.972250771,0.003083248,0.010277492,0.001027749,0.01336074
0500000US47125,"Montgomery County, Tennessee",90892,1508,93.7,0.9,1.4,0,1.3,0.963001028,0.009249743,0.014388489,0,0.01336074
0500000US47127,"Moore County, Tennessee",2746,158,95,0,0.4,0,0.4,0.991649269,0,0.004175365,0,0.004175365
0500000US47129,"Morgan County, Tennessee",7030,380,94.4,0,1.5,0,1,0.974200206,0,0.015479876,0,0.010319917
0500000US47131,"Obion County, Tennessee",12522,424,94.3,0.3,1.8,0,1,0.968172485,0.003080082,0.018480493,0,0.01026694
0500000US47133,"Overton County, Tennessee",8847,333,95.7,0.2,0.7,0,0.5,0.985581874,0.002059732,0.007209063,0,0.005149331
0500000US47135,"Perry County, Tennessee",2676,299,82.6,0,1.8,0.3,4.5,0.926008969,0,0.020179372,0.003363229,0.05044843
0500000US47137,"Pickett County, Tennessee",1928,178,93.2,0,1.1,0,0,0.988335101,0,0.011664899,0,0
0500000US47139,"Polk County, Tennessee",6697,297,95.2,0,1,0,1,0.979423868,0,0.010288066,0,0.010288066
0500000US47141,"Putnam County, Tennessee",33305,917,94.7,0,1.2,0,0.8,0.979317477,0,0.012409514,0,0.008273009
0500000US47143,"Rhea County, Tennessee",12820,552,93.8,0.2,1.9,0,0.6,0.972020725,0.002072539,0.019689119,0,0.006217617
0500000US47145,"Roane County, Tennessee",20906,927,95.3,0,0.4,0,0.5,0.990644491,0,0.004158004,0,0.005197505
0500000US47147,"Robertson County, Tennessee",33032,802,92.3,0.4,0.9,0,1.9,0.966492147,0.004188482,0.009424084,0,0.019895288
0500000US47149,"Rutherford County, Tennessee",158785,1752,93.3,0.3,0.9,0.3,0.9,0.97492163,0.003134796,0.009404389,0.003134796,0.009404389
0500000US47151,"Scott County, Tennessee",8005,528,93.2,0.1,0.7,0,1.9,0.971845673,0.001042753,0.00729927,0,0.019812304
0500000US47153,"Sequatchie County, Tennessee",5848,436,94.8,0.2,0.8,0,1.1,0.978328173,0.002063983,0.008255934,0,0.011351909
0500000US47155,"Sevier County, Tennessee",44945,949,92.2,0.3,1.3,0.7,0.6,0.969505783,0.003154574,0.013669821,0.007360673,0.006309148
0500000US47157,"Shelby County, Tennessee",426374,3108,93,1.2,1.2,0.1,1.3,0.960743802,0.012396694,0.012396694,0.001033058,0.013429752
0500000US47159,"Smith County, Tennessee",8625,363,95.8,0.3,0.3,0,0.4,0.989669421,0.003099174,0.003099174,0,0.004132231
0500000US47161,"Stewart County, Tennessee",5119,359,95.4,0.3,0.8,0,1.6,0.972477064,0.003058104,0.008154944,0,0.016309888
0500000US47163,"Sullivan County, Tennessee",64704,1140,93.7,0.2,0.8,0.1,1.5,0.973001038,0.002076843,0.008307373,0.001038422,0.015576324
0500000US47165,"Sumner County, Tennessee",88660,1308,92.1,0.4,0.5,0.1,1.5,0.973572939,0.00422833,0.005285412,0.001057082,0.015856237
0500000US47167,"Tipton County, Tennessee",26957,675,96.4,0.1,0.5,0,1.1,0.982670744,0.001019368,0.00509684,0,0.011213048
0500000US47169,"Trousdale County, Tennessee",3995,515,94.8,0,0.4,0,0,0.995798319,0,0.004201681,0,0
0500000US47171,"Unicoi County, Tennessee",6796,374,88.6,1.2,2.2,0,3.1,0.931650894,0.012618297,0.023133544,0,0.032597266
0500000US47173,"Union County, Tennessee",7114,448,94.2,0,0.2,0,0.7,0.990536278,0,0.002103049,0,0.007360673
0500000US47175,"Van Buren County, Tennessee",2081,186,88.2,0.4,0,1.5,0.6,0.972436604,0.004410143,0,0.016538037,0.006615215
0500000US47177,"Warren County, Tennessee",16601,630,94.2,0,1.6,0,0.3,0.980228928,0,0.016649324,0,0.003121748
0500000US47179,"Washington County, Tennessee",56840,1233,91.8,0.6,1.3,0.1,2,0.958246347,0.006263048,0.013569937,0.001043841,0.020876827
0500000US47181,"Wayne County, Tennessee",5681,281,94.5,0,0.1,0,3.4,0.964285714,0,0.001020408,0,0.034693878
0500000US47183,"Weakley County, Tennessee",14164,535,92.3,0.2,3.6,0.3,2.2,0.936105477,0.002028398,0.036511156,0.003042596,0.022312373
0500000US47185,"White County, Tennessee",9803,550,94.4,0,1.3,0,1.1,0.975206612,0,0.013429752,0,0.011363636
0500000US47187,"Williamson County, Tennessee",108103,1216,88,0.4,0.8,0,1,0.975609756,0.00443459,0.00886918,0,0.011086475
0500000US47189,"Wilson County, Tennessee",64767,1146,91.5,0.8,0.7,0,1,0.973404255,0.008510638,0.007446809,0,0.010638298
0500000US48001,"Anderson County, Texas",18980,721,95.3,0.2,0.3,0,1.1,0.983488132,0.002063983,0.003095975,0,0.011351909
0500000US48003,"Andrews County, Texas",8184,399,97.7,0,0.1,0.3,0.2,0.993896236,0,0.001017294,0.003051882,0.002034588
0500000US48005,"Angelina County, Texas",35176,860,94,0.3,2.2,0.1,0.7,0.966084275,0.003083248,0.022610483,0.001027749,0.007194245
0500000US48007,"Aransas County, Texas",9765,626,88.8,0,1.4,0,0.7,0.97689769,0,0.01540154,0,0.00770077
0500000US48009,"Archer County, Texas",4325,174,91.1,0.4,1.3,0,1.7,0.964021164,0.004232804,0.013756614,0,0.017989418
0500000US48011,"Armstrong County, Texas",948,95,85.9,0,4.6,0,0.3,0.946035242,0,0.050660793,0,0.003303965
0500000US48013,"Atascosa County, Texas",19554,787,92.4,0.1,1,0,0.9,0.978813559,0.001059322,0.01059322,0,0.009533898
0500000US48015,"Austin County, Texas",13594,477,93,0.1,2.1,0,1.4,0.962732919,0.001035197,0.02173913,0,0.014492754
0500000US48017,"Bailey County, Texas",3080,289,77.1,0,4.8,2.5,8.3,0.83171521,0,0.051779935,0.026968716,0.089536138
0500000US48019,"Bandera County, Texas",8878,606,89.9,0.1,2.3,0,0.4,0.969795038,0.001078749,0.024811219,0,0.004314995
0500000US48021,"Bastrop County, Texas",34234,1056,92.7,0.1,1.3,0.2,1.6,0.966631908,0.001042753,0.013555787,0.002085506,0.016684046
0500000US48023,"Baylor County, Texas",1486,156,95.5,0,1.6,0,1.3,0.970528455,0,0.016260163,0,0.013211382
0500000US48025,"Bee County, Texas",9319,559,93.7,0,2.3,0.4,0.9,0.963001028,0,0.023638232,0.004110997,0.009249743
0500000US48027,"Bell County, Texas",154119,1640,92.3,0.4,2.2,0.2,0.9,0.961458333,0.004166667,0.022916667,0.002083333,0.009375
0500000US48029,"Bexar County, Texas",889387,5239,90.1,2.4,1.8,0.2,1.2,0.941483804,0.02507837,0.018808777,0.002089864,0.012539185
0500000US48031,"Blanco County, Texas",5066,335,87,0,2.3,0.5,0.8,0.960264901,0,0.025386313,0.005518764,0.008830022
0500000US48033,"Borden County, Texas",275,63,85.1,0,10.9,0,0,0.886458333,0,0.113541667,0,0
0500000US48035,"Bosque County, Texas",7436,259,90.2,0,4.3,0,0.9,0.945492662,0,0.045073375,0,0.009433962
0500000US48037,"Bowie County, Texas",36682,814,94.5,0.4,0.8,0.1,1.6,0.970225873,0.004106776,0.008213552,0.001026694,0.016427105
0500000US48039,"Brazoria County, Texas",163265,2150,94.7,0.1,0.8,0.1,0.9,0.980331263,0.001035197,0.008281573,0.001035197,0.00931677
0500000US48041,"Brazos County, Texas",102302,1453,89.9,2.1,2.1,1.9,0.9,0.927760578,0.021671827,0.021671827,0.019607843,0.009287926
0500000US48043,"Brewster County, Texas",4255,252,88.9,0,2.6,1.1,0.4,0.955913978,0,0.027956989,0.011827957,0.004301075
0500000US48045,"Briscoe County, Texas",678,74,84.2,0,1.3,1.6,0.4,0.962285714,0,0.014857143,0.018285714,0.004571429
0500000US48047,"Brooks County, Texas",2305,225,93.5,0.1,4.9,0,0,0.949238579,0.001015228,0.049746193,0,0
0500000US48049,"Brown County, Texas",15732,598,94.4,0.3,2,0.2,0.3,0.971193416,0.00308642,0.020576132,0.002057613,0.00308642
0500000US48051,"Burleson County, Texas",7536,351,94.5,0.3,1,0,0.7,0.979274611,0.003108808,0.010362694,0,0.007253886
0500000US48053,"Burnet County, Texas",20099,696,88.7,0,2.6,0.5,1.1,0.954790097,0,0.027987083,0.005382131,0.011840689
0500000US48055,"Caldwell County, Texas",18137,720,90.5,0,3.8,0.2,1.6,0.941727367,0,0.039542144,0.002081165,0.016649324
0500000US48057,"Calhoun County, Texas",9422,414,95,0.5,0.7,0.1,0.6,0.980392157,0.005159959,0.007223942,0.001031992,0.00619195
0500000US48059,"Callahan County, Texas",5602,274,92.8,0,1.2,0,1,0.976842105,0,0.012631579,0,0.010526316
0500000US48061,"Cameron County, Texas",155773,2027,93.6,0.6,1.3,0.2,1.3,0.964948454,0.006185567,0.013402062,0.002061856,0.013402062
0500000US48063,"Camp County, Texas",5214,263,93.8,0.2,1,0,1.7,0.970010341,0.002068252,0.010341262,0,0.017580145
0500000US48065,"Carson County, Texas",2783,169,93.2,0,1.9,0,0,0.98002103,0,0.01997897,0,0
0500000US48067,"Cass County, Texas",11507,507,92.6,0.2,0.7,0,4.5,0.944897959,0.002040816,0.007142857,0,0.045918367
0500000US48069,"Castro County, Texas",3245,195,92.6,0.9,3.4,0,0,0.955624355,0.009287926,0.035087719,0,0
0500000US48071,"Chambers County, Texas",17684,729,94.8,0.2,0.8,0.3,1.3,0.973305955,0.002053388,0.008213552,0.003080082,0.013347023
0500000US48073,"Cherokee County, Texas",20037,715,94.5,0.1,1.5,0.3,0.7,0.973223481,0.001029866,0.015447992,0.003089598,0.007209063
0500000US48075,"Childress County, Texas",2758,359,93.3,0,3.9,0,0.4,0.955942623,0,0.039959016,0,0.004098361
0500000US48077,"Clay County, Texas",4269,209,93.1,0,2.2,0,0.7,0.969791667,0,0.022916667,0,0.007291667
0500000US48079,"Cochran County, Texas",1197,65,96.2,0.4,0.2,0,1.8,0.975659229,0.004056795,0.002028398,0,0.018255578
0500000US48081,"Coke County, Texas",1360,86,90.7,0,5.4,0.1,0.3,0.939896373,0,0.055958549,0.001036269,0.003108808
0500000US48083,"Coleman County, Texas",3311,216,94.7,0.2,1,0.5,0.6,0.97628866,0.002061856,0.010309278,0.005154639,0.006185567
0500000US48085,"Collin County, Texas",486254,2861,88.1,1.2,0.8,0.1,1.2,0.963894967,0.013129103,0.008752735,0.001094092,0.013129103
0500000US48087,"Collingsworth County, Texas",1306,141,95,0,3.9,0,0,0.960566229,0,0.039433771,0,0
0500000US48089,"Colorado County, Texas",9409,406,94.1,0.7,1.5,0.4,0.5,0.968106996,0.007201646,0.015432099,0.004115226,0.005144033
0500000US48091,"Comal County, Texas",61044,1153,89.8,0.2,1.3,0.1,1.3,0.968716289,0.002157497,0.014023732,0.001078749,0.014023732
0500000US48093,"Comanche County, Texas",5563,268,92.9,0,1.6,0,1.6,0.966701353,0,0.016649324,0,0.016649324
0500000US48095,"Concho County, Texas",1224,196,90.4,0,3,0,0,0.967880086,0,0.032119914,0,0
0500000US48097,"Cooke County, Texas",18621,584,92.4,0.2,1.6,0.1,1.2,0.967539267,0.002094241,0.016753927,0.00104712,0.012565445
0500000US48099,"Coryell County, Texas",30380,703,85.8,0.4,7,0,1.8,0.903157895,0.004210526,0.073684211,0,0.018947368
0500000US48101,"Cottle County, Texas",639,112,89.2,0.3,7,0,0.8,0.916752312,0.003083248,0.071942446,0,0.008221994
0500000US48103,"Crane County, Texas",1975,121,97.1,1.9,0.8,0,0,0.972945892,0.019038076,0.008016032,0,0
0500000US48105,"Crockett County, Texas",1741,191,95.5,0,1,0,0,0.989637306,0,0.010362694,0,0
0500000US48107,"Crosby County, Texas",2405,128,90.1,0,2.5,0,4.7,0.926002055,0,0.025693731,0,0.048304214
0500000US48109,"Culberson County, Texas",967,144,88.5,0,3,0,6.3,0.904907975,0,0.030674847,0,0.064417178
0500000US48111,"Dallam County, Texas",3551,236,96.2,0.2,2,0.1,0.1,0.975659229,0.002028398,0.020283976,0.001014199,0.001014199
0500000US48113,"Dallas County, Texas",1260913,4913,89.5,2.8,1.5,0.2,1.7,0.935214211,0.029258098,0.015673981,0.002089864,0.017763845
0500000US48115,"Dawson County, Texas",4635,264,93.1,0.2,2.5,0,1.2,0.959793814,0.002061856,0.025773196,0,0.012371134
0500000US48117,"Deaf Smith County, Texas",8251,376,95.3,1,0.3,0,0.6,0.980452675,0.010288066,0.00308642,0,0.00617284
0500000US48119,"Delta County, Texas",1943,154,94.5,0.4,0.9,0,1.3,0.973223481,0.004119464,0.009268795,0,0.01338826
0500000US48121,"Denton County, Texas",428520,2406,89.2,0.9,1.3,0.2,1.2,0.961206897,0.009698276,0.014008621,0.002155172,0.012931034
0500000US48123,"DeWitt County, Texas",7905,388,93.2,0.1,1.1,0.9,1.3,0.964803313,0.001035197,0.011387164,0.00931677,0.013457557
0500000US48125,"Dickens County, Texas",740,62,83.1,0.3,6.6,0,6.2,0.863825364,0.003118503,0.068607069,0,0.064449064
0500000US48127,"Dimmit County, Texas",3521,366,93.6,0.5,3.1,0,1.2,0.951219512,0.005081301,0.031504065,0,0.012195122
0500000US48129,"Donley County, Texas",1465,93,87.8,0,5.1,0.3,0.2,0.940042827,0,0.054603854,0.003211991,0.002141328
0500000US48131,"Duval County, Texas",4008,325,89.5,0,2.8,0,2.1,0.94809322,0,0.029661017,0,0.022245763
0500000US48133,"Eastland County, Texas",6428,485,95.1,0.3,2.6,0.4,1,0.956740443,0.003018109,0.026156942,0.004024145,0.010060362
0500000US48135,"Ector County, Texas",72511,1213,95,0.5,1.4,0.1,0.7,0.972364381,0.005117707,0.01432958,0.001023541,0.00716479
0500000US48137,"Edwards County, Texas",865,185,82.5,0,0,0,0.7,0.991586538,0,0,0,0.008413462
0500000US48139,"Ellis County, Texas",80286,1111,92.5,0.3,1,0,0.8,0.977801268,0.003171247,0.010570825,0,0.00845666
0500000US48141,"El Paso County, Texas",357382,2384,91.1,1.5,1.8,0.2,1.9,0.944041451,0.015544041,0.01865285,0.002072539,0.019689119
0500000US48143,"Erath County, Texas",19326,767,90.9,0.1,2.9,0,0.4,0.963944857,0.001060445,0.030752916,0,0.004241782
0500000US48145,"Falls County, Texas",5771,381,89.6,1.3,4.1,0,1.9,0.924664603,0.013415893,0.042311662,0,0.019607843
0500000US48147,"Fannin County, Texas",13285,442,91,0,2.1,0.1,1.4,0.961945032,0,0.022198732,0.001057082,0.014799154
0500000US48149,"Fayette County, Texas",11057,418,92.5,0,2.8,0,0.9,0.961538462,0,0.029106029,0,0.009355509
0500000US48151,"Fisher County, Texas",1683,118,93.5,0,1.6,0,1.1,0.971933472,0,0.016632017,0,0.011434511
0500000US48153,"Floyd County, Texas",2322,143,91.9,1,2.2,0,0,0.966351209,0.010515247,0.023133544,0,0
0500000US48155,"Foard County, Texas",629,91,91.6,0,2.9,0,0,0.969312169,0,0.030687831,0,0
0500000US48157,"Fort Bend County, Texas",347033,3383,91.5,1.6,0.5,0.1,1,0.966209081,0.016895459,0.005279831,0.001055966,0.010559662
0500000US48159,"Franklin County, Texas",4441,284,90.5,0.8,0.6,0,1.2,0.97207304,0.008592911,0.006444683,0,0.012889366
0500000US48161,"Freestone County, Texas",7164,419,95.2,0.1,0.9,0,0.6,0.983471074,0.001033058,0.009297521,0,0.006198347
0500000US48163,"Frio County, Texas",6654,444,94.5,0,1.3,0,0.4,0.982328482,0,0.013513514,0,0.004158004
0500000US48165,"Gaines County, Texas",8181,386,92,0,5,0.2,0.4,0.942622951,0,0.051229508,0.00204918,0.004098361
0500000US48167,"Galveston County, Texas",150480,1748,91.5,0.9,1.8,0.6,1.3,0.952133195,0.009365245,0.018730489,0.006243496,0.013527575
0500000US48169,"Garza County, Texas",2120,240,97.9,0,1,0,0.9,0.980961924,0,0.01002004,0,0.009018036
0500000US48171,"Gillespie County, Texas",11727,447,87.7,0.4,3.9,0.4,0.8,0.940987124,0.004291845,0.041845494,0.004291845,0.008583691
0500000US48173,"Glasscock County, Texas",691,111,76.8,0,12.4,0,1,0.851441242,0,0.137472284,0,0.011086475
